Search Term,Title,Source,Publication Date,Link,Utilité,Publication,Année,name,lire en ligne,périodique,date
Cabinet Technologia,"Banque de France : dès 2019, un rapport pointait le risque de suicides - L'Humanité",L'Humanité,"Mon, 09 Oct 2023 17:19:28 GMT",https://news.google.com/rss/articles/CBMixgFBVV95cUxPVlJ4bnVfWmIwdFluZUhCcjhpNVhQWkNCaWZaNXUyNVhpRHJ1MGtIazZZUVZLdWM5a2lMaWFEMURTaDdJYWJkdEYyZXVBd2JYZ2JNc0ZHSnJGMkhYOVFfRThCbF83YlNFZmk0SFI0Xzl4bnVIUm9SVFA1bWt6ZENSQ2tsdDJMSFF6ZG9ndC1WX2ZIcWEtSjhSRXJVQkZRRVRyWjBLYnlseHNNTG81cjB2XzBzWE9rZmFkcmRVUEsyZXlUX2dtTnc?oc=5,,L'Humanité,2023,,https://news.google.com/rss/articles/CBMixgFBVV95cUxPVlJ4bnVfWmIwdFluZUhCcjhpNVhQWkNCaWZaNXUyNVhpRHJ1MGtIazZZUVZLdWM5a2lMaWFEMURTaDdJYWJkdEYyZXVBd2JYZ2JNc0ZHSnJGMkhYOVFfRThCbF83YlNFZmk0SFI0Xzl4bnVIUm9SVFA1bWt6ZENSQ2tsdDJMSFF6ZG9ndC1WX2ZIcWEtSjhSRXJVQkZRRVRyWjBLYnlseHNNTG81cjB2XzBzWE9rZmFkcmRVUEsyZXlUX2dtTnc?oc=5,L'Humanité,2023-10-09
Cabinet Technologia,"A la Banque de France, le suicide de deux salariés empoisonne le dialogue social - Le Monde",Le Monde,"Tue, 10 Oct 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMi4gFBVV95cUxQcWk2ZTJSZHUxM0x6eVhSdGt5anM2LVpnenExRDVPVTRBSXNUeWdvTmJrc1h3d2owaG1OS2sxUFBsLWEtN3ZhbGV4V2UtaTloQXp0U0tPdjJsYkxaM0NTZVVDaVROYlltVEFSRTRfQVZvU1FOR2RYMjBvanRYOV9IWURxSGtGbFFKLTNFODlMUmVBTUhNVkM1MWtHYjZ1X0pEazhMdWlGUDZTdXZ5SmZyRWFlUWpWaEQxd0hPbkU0REV2Rk1sUHNUZUhlSHBrZVpZM0FPWGpOU2E2N1A1aEFFeHJB?oc=5,,Le Monde,2023,,https://news.google.com/rss/articles/CBMi4gFBVV95cUxQcWk2ZTJSZHUxM0x6eVhSdGt5anM2LVpnenExRDVPVTRBSXNUeWdvTmJrc1h3d2owaG1OS2sxUFBsLWEtN3ZhbGV4V2UtaTloQXp0U0tPdjJsYkxaM0NTZVVDaVROYlltVEFSRTRfQVZvU1FOR2RYMjBvanRYOV9IWURxSGtGbFFKLTNFODlMUmVBTUhNVkM1MWtHYjZ1X0pEazhMdWlGUDZTdXZ5SmZyRWFlUWpWaEQxd0hPbkU0REV2Rk1sUHNUZUhlSHBrZVpZM0FPWGpOU2E2N1A1aEFFeHJB?oc=5,Le Monde,2023-10-10
Cabinet Technologia,"« Méthode des 85% » : prônée par Hugh Jackman, elle permettrait d'éviter le burn-out - Version Femina",Version Femina,"Tue, 24 Oct 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiqgFBVV95cUxOdjhrLXpNbFJISXJFaXdZSjBOTndiZlR4WF9IZGNhbmFmbFBZS1JMb3pmZmNrdjBFYnMwQUJvbXBFX1RLRW41NVNyYTJ2d2tVOThrNU9uU0NKQUJ4dDF2bE1iQXJzYmRYOTAzMzhnZ2NnU2lwQk44dVVCUFBKd3R4ZFo4eDU5aDU4TjF3WmpsVXBCMUV5a0ZEd0JaMjE1NkZoMDRfQ21rNUl4Zw?oc=5,,Version Femina,2023,,https://news.google.com/rss/articles/CBMiqgFBVV95cUxOdjhrLXpNbFJISXJFaXdZSjBOTndiZlR4WF9IZGNhbmFmbFBZS1JMb3pmZmNrdjBFYnMwQUJvbXBFX1RLRW41NVNyYTJ2d2tVOThrNU9uU0NKQUJ4dDF2bE1iQXJzYmRYOTAzMzhnZ2NnU2lwQk44dVVCUFBKd3R4ZFo4eDU5aDU4TjF3WmpsVXBCMUV5a0ZEd0JaMjE1NkZoMDRfQ21rNUl4Zw?oc=5,Version Femina,2023-10-24
Cabinet Technologia,"Centre d'appels : après deux rachats en 9 ans, les ex-Mobipel ont toujours le poing tendu - L'Humanité",L'Humanité,"Tue, 21 Nov 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMi3AFBVV95cUxOSE44d0g4ZmNETUd4QTIxdXVTX1VCUTcyRWtNdWZGaUdnVHMwS2FWVVlsNjN2STMxOUVHZGNaS2hnVzl3S0p5VVFoLW9ZUXlXVFRncks1ZWw1SDVkbzctNDBULTVPekIyckwtZk1JVHN6NUZrMkh4Q1hzeWxfclE2WXdSV2hlN0x2RzNzb0k1Ul9oNktPUjNXa0ZfMFRwbVpBeXFSZm80eTBvcHBoa1JWN0FGWGpZMG4zTGlncE9JNDcyYXlEMUM0bWdJS256NktBN01FOVB6VkpzMUVt?oc=5,,L'Humanité,2023,,https://news.google.com/rss/articles/CBMi3AFBVV95cUxOSE44d0g4ZmNETUd4QTIxdXVTX1VCUTcyRWtNdWZGaUdnVHMwS2FWVVlsNjN2STMxOUVHZGNaS2hnVzl3S0p5VVFoLW9ZUXlXVFRncks1ZWw1SDVkbzctNDBULTVPekIyckwtZk1JVHN6NUZrMkh4Q1hzeWxfclE2WXdSV2hlN0x2RzNzb0k1Ul9oNktPUjNXa0ZfMFRwbVpBeXFSZm80eTBvcHBoa1JWN0FGWGpZMG4zTGlncE9JNDcyYXlEMUM0bWdJS256NktBN01FOVB6VkpzMUVt?oc=5,L'Humanité,2023-11-21
Cabinet Technologia,RENCONTRE. Rosanne Aries raconte la petite et la grande histoire des îles du monde - Ouest-France,Ouest-France,"Sun, 14 Jan 2024 08:00:00 GMT",https://news.google.com/rss/articles/CBMi8wFBVV95cUxOZy1vMUU3RWM2SmNrdGFrZFhHV1RpbzhWVVd2QnV1TzNqaDd5RkxzX0duVjlodEJWWHpYX25QSl81YlZBTTZ0UmtLQ0lBd3k2LWthWE5FbTR2dW4xOUQ4YzNkai11N2JvWE9Gb0pqbF9vOVR0Z0lSVTA5M2IyRzc2eF8yLWc2cC13eFFjMnU4VUpESzlxaHB4MFljU0xPRFNSc2xLcUtKN2g1dFlWUUpkU0lqaWtWZG5JOS1xcm5fSDFKRHZ1TnU4S1RRcXFOa3RJMGdNb3ZaZ0lIQlVtTzBZLTJaSFdkbDlnMkY0VWdrc1JtY0E?oc=5,,Ouest-France,2024,,https://news.google.com/rss/articles/CBMi8wFBVV95cUxOZy1vMUU3RWM2SmNrdGFrZFhHV1RpbzhWVVd2QnV1TzNqaDd5RkxzX0duVjlodEJWWHpYX25QSl81YlZBTTZ0UmtLQ0lBd3k2LWthWE5FbTR2dW4xOUQ4YzNkai11N2JvWE9Gb0pqbF9vOVR0Z0lSVTA5M2IyRzc2eF8yLWc2cC13eFFjMnU4VUpESzlxaHB4MFljU0xPRFNSc2xLcUtKN2g1dFlWUUpkU0lqaWtWZG5JOS1xcm5fSDFKRHZ1TnU4S1RRcXFOa3RJMGdNb3ZaZ0lIQlVtTzBZLTJaSFdkbDlnMkY0VWdrc1JtY0E?oc=5,Ouest-France,2024-01-14
Cabinet Technologia,"Jean-Claude Delgènes : ""Le bureau est un puissant incubateur émotionnel"" - Marianne",Marianne,"Sat, 17 Feb 2024 08:00:00 GMT",https://news.google.com/rss/articles/CBMiowFBVV95cUxPX00xeTRKcElwbVkzdnBCZ2JxMk1odTlZRHpaUXFaek9fekp5Zy1qOThoYkRFWk91a0lWN2c2clpMMGwxWWp6dTk3UlNkQndUclZJQ3ZQa1g5eXRyRWx2MkxoTmxUT3hmTmdaQ0ZNZExLWl8tRTNDTlJJVzNnbERqZUhmMlA0YUFBNWNBOVpjYXV1c3ZCRnU0bE9qaWZzanl0V3lR?oc=5,,Marianne,2024,,https://news.google.com/rss/articles/CBMiowFBVV95cUxPX00xeTRKcElwbVkzdnBCZ2JxMk1odTlZRHpaUXFaek9fekp5Zy1qOThoYkRFWk91a0lWN2c2clpMMGwxWWp6dTk3UlNkQndUclZJQ3ZQa1g5eXRyRWx2MkxoTmxUT3hmTmdaQ0ZNZExLWl8tRTNDTlJJVzNnbERqZUhmMlA0YUFBNWNBOVpjYXV1c3ZCRnU0bE9qaWZzanl0V3lR?oc=5,Marianne,2024-02-17
Cabinet Technologia,“Romance” au travail : Près d’un Français sur deux a déjà eu une relation amoureuse au boulot - Dis-Leur!,Dis-Leur!,"Sun, 18 Feb 2024 08:00:00 GMT",https://news.google.com/rss/articles/CBMisgFBVV95cUxOM1pMWDFJNm1WNEZDMHlsMmlSbmVIbDY3RXlCZHhhZmNDSlRGOXZESnN0OV85ZXVHT0o2azlZY0VIcGx2ZklOYkxxMEJvY3hLZFNzR1N2SzVvTndfNTJsSlZzc21ZbzJodXp0MUR2b3VqcjFEa00wVXRyS2tYSEJVVlUtSVVWZWhrSktqVGVsZzJGeHVXdUozQ1loVG9Ydk5hMTR4dDB0SEVESmZhNVBiaTVn?oc=5,,Dis-Leur!,2024,,https://news.google.com/rss/articles/CBMisgFBVV95cUxOM1pMWDFJNm1WNEZDMHlsMmlSbmVIbDY3RXlCZHhhZmNDSlRGOXZESnN0OV85ZXVHT0o2azlZY0VIcGx2ZklOYkxxMEJvY3hLZFNzR1N2SzVvTndfNTJsSlZzc21ZbzJodXp0MUR2b3VqcjFEa00wVXRyS2tYSEJVVlUtSVVWZWhrSktqVGVsZzJGeHVXdUozQ1loVG9Ydk5hMTR4dDB0SEVESmZhNVBiaTVn?oc=5,Dis-Leur!,2024-02-18
Cabinet Technologia,"« Épidémie de burn-out » : le travail a-t-il tant changé, ou sommes-nous moins prêts à souffrir ? - Ouest-France",Ouest-France,"Sat, 10 Feb 2024 08:00:00 GMT",https://news.google.com/rss/articles/CBMimgJBVV95cUxNRWJaUm11QlFLQmhzNWNCWUNCWjRjT1NaRGNobXdhbTI4ZHpveGNya2NJSVZJbUlsRHAtZUtMTElFVjBvbk1pZWFoV1V2c0RfYXcxV3RlOVFXVVVKaExlaGUwMVRqcTVpTUY4QzJiVHBtNk5idzZzODlIN0lZdTczVWR1Q1FXZnIzOFY1bTFTS0VDZk5ITS1jdzBKa2FqX3MwOGlNQ3NoWldkX18xT0xVaXpBaFYzdkQ0TGpGR1QyMjBEMnNySmlWcDJaaVMwdDUxZS1DWHlKSUVyOEJETFN0Z0pfdnowWW14T2wzempxLU10N0hXc0FfRTdPNDYxVzNtM0h1WEd0eURfVmRkNmw0NDc4RDhrOGJLdGc?oc=5,,Ouest-France,2024,,https://news.google.com/rss/articles/CBMimgJBVV95cUxNRWJaUm11QlFLQmhzNWNCWUNCWjRjT1NaRGNobXdhbTI4ZHpveGNya2NJSVZJbUlsRHAtZUtMTElFVjBvbk1pZWFoV1V2c0RfYXcxV3RlOVFXVVVKaExlaGUwMVRqcTVpTUY4QzJiVHBtNk5idzZzODlIN0lZdTczVWR1Q1FXZnIzOFY1bTFTS0VDZk5ITS1jdzBKa2FqX3MwOGlNQ3NoWldkX18xT0xVaXpBaFYzdkQ0TGpGR1QyMjBEMnNySmlWcDJaaVMwdDUxZS1DWHlKSUVyOEJETFN0Z0pfdnowWW14T2wzempxLU10N0hXc0FfRTdPNDYxVzNtM0h1WEd0eURfVmRkNmw0NDc4RDhrOGJLdGc?oc=5,Ouest-France,2024-02-10
Cabinet Technologia,"Une personne sur deux a déjà eu une relation amoureuse au bureau : ""Le travail est un incubateur émotionnel"" - France Inter",France Inter,"Wed, 14 Feb 2024 08:00:00 GMT",https://news.google.com/rss/articles/CBMiuAFBVV95cUxNWWVzcXItb3hMODZwNUtyaExZOXFzaDdVdHFaWFBkREZabUc5SUpsNGhLa2xLQmRjdVpUcFladU5jM20wZUlfT2JldXZzQU1kV05GTkZUcEI1cF9zOU1zREw1X2NZUEJkSUtzX2dfNkNpcGtmQWJmV1lWT1VYeTdPTzhRZDJUYkh4MzB3MkUzVVQ0a1I5dGsyajJqZ3VVOEo2M09TLXlocXRIV05ReWEzeHJMR3ZkOHJr?oc=5,,France Inter,2024,,https://news.google.com/rss/articles/CBMiuAFBVV95cUxNWWVzcXItb3hMODZwNUtyaExZOXFzaDdVdHFaWFBkREZabUc5SUpsNGhLa2xLQmRjdVpUcFladU5jM20wZUlfT2JldXZzQU1kV05GTkZUcEI1cF9zOU1zREw1X2NZUEJkSUtzX2dfNkNpcGtmQWJmV1lWT1VYeTdPTzhRZDJUYkh4MzB3MkUzVVQ0a1I5dGsyajJqZ3VVOEo2M09TLXlocXRIV05ReWEzeHJMR3ZkOHJr?oc=5,France Inter,2024-02-14
Cabinet Technologia,Relations amoureuses au travail: faut-il se cacher? - BFM Business,BFM Business,"Tue, 20 Feb 2024 08:00:00 GMT",https://news.google.com/rss/articles/CBMivwFBVV95cUxPZTEySFI1T0FwZTZCV3VBbDdObkRVLS1uWGNEMlRsdFZON2FrMGptbS1MekFPanFIZ0xGQUZNMHZsUjBiUEJpQU1PcHdhRUhBemRSeUlOZjJyUTQ3QXZXUHdJc21ZOVFzajA3U2RDbXVwT0lOc09HcTlWZmd4ODlsZkVZUDEyT0JJZXJFN1A1Nkt5T0lZWUlPTGt0TjktRHJKaERoOVFuZzNFbHNySEJHdEg4UkxNb1h3SnRBMlhTSdIBxAFBVV95cUxORkVweWI5NGZwVGo2VFFaenNqcW9COHNQSnpENTg1UmVlNFFBN3BrNlBfNFp4NUtHNFhSdG96SHFEY2l4dlUzSVdwZmgyUmlSWXRyQzBrVHRmNmJ5eXBndnRwNGIyekNmamZudV9Gc1FmMlROcmVidTVYVndZMEtPOVR0STFiQUZ2WnBoVXh3amk5T2VBM1daTXlVZ2Q3RVBpYzR1aWRMOUxydzRMY2w3ckIxeXZURzNhSkFZZGEtXzZNOEQz?oc=5,,BFM Business,2024,,https://news.google.com/rss/articles/CBMivwFBVV95cUxPZTEySFI1T0FwZTZCV3VBbDdObkRVLS1uWGNEMlRsdFZON2FrMGptbS1MekFPanFIZ0xGQUZNMHZsUjBiUEJpQU1PcHdhRUhBemRSeUlOZjJyUTQ3QXZXUHdJc21ZOVFzajA3U2RDbXVwT0lOc09HcTlWZmd4ODlsZkVZUDEyT0JJZXJFN1A1Nkt5T0lZWUlPTGt0TjktRHJKaERoOVFuZzNFbHNySEJHdEg4UkxNb1h3SnRBMlhTSdIBxAFBVV95cUxORkVweWI5NGZwVGo2VFFaenNqcW9COHNQSnpENTg1UmVlNFFBN3BrNlBfNFp4NUtHNFhSdG96SHFEY2l4dlUzSVdwZmgyUmlSWXRyQzBrVHRmNmJ5eXBndnRwNGIyekNmamZudV9Gc1FmMlROcmVidTVYVndZMEtPOVR0STFiQUZ2WnBoVXh3amk5T2VBM1daTXlVZ2Q3RVBpYzR1aWRMOUxydzRMY2w3ckIxeXZURzNhSkFZZGEtXzZNOEQz?oc=5,BFM Business,2024-02-20
Cabinet Technologia,Comment prévenir les suicides dans le monde du travail ? - Sud Radio,Sud Radio,"Sun, 04 Feb 2024 08:00:00 GMT",https://news.google.com/rss/articles/CBMidEFVX3lxTFBGanR3aTBHcm9hSTdPNEJja3pBcEZ2RkRKYmJBdC1HaG02UmhGN0dWSGVqa0NhRWNmSHBHNjE2RzNSd3k5Z29fc2hQZEhWUzJuaXdTc25vS3RPX2MzZjJmQWk4Wk0tSGpBcWQ0TnRMOXZHdmRH?oc=5,,Sud Radio,2024,,https://news.google.com/rss/articles/CBMidEFVX3lxTFBGanR3aTBHcm9hSTdPNEJja3pBcEZ2RkRKYmJBdC1HaG02UmhGN0dWSGVqa0NhRWNmSHBHNjE2RzNSd3k5Z29fc2hQZEhWUzJuaXdTc25vS3RPX2MzZjJmQWk4Wk0tSGpBcWQ0TnRMOXZHdmRH?oc=5,Sud Radio,2024-02-04
Cabinet Technologia,Saint-Valentin : près d'un Français sur deux a déjà eu une relation amoureuse… au travail - Marianne,Marianne,"Tue, 13 Feb 2024 08:00:00 GMT",https://news.google.com/rss/articles/CBMiugFBVV95cUxPUXIzX1B1eGhkTGFSLXcwVEdoTWZ6c0ZTRWZfNE5KT0JMQy00QmhEX0cwbUpJOWZoTnA1WVd6b3NOVEozcG43Z3ZKSVlDSzA2LWZkOHJfYTZmdUd1WlNOVjYwcTZmSE5xbHhWLURLdkFfVUJhOUNmSGozSU1NbFZzZTlZelI4Y2VYallIcFdKd0JPMlN2VU5iT042YkVnYi1Sb2llMFJ4dVNqVi1JczVnS2owSktnQmVlOXc?oc=5,,Marianne,2024,,https://news.google.com/rss/articles/CBMiugFBVV95cUxPUXIzX1B1eGhkTGFSLXcwVEdoTWZ6c0ZTRWZfNE5KT0JMQy00QmhEX0cwbUpJOWZoTnA1WVd6b3NOVEozcG43Z3ZKSVlDSzA2LWZkOHJfYTZmdUd1WlNOVjYwcTZmSE5xbHhWLURLdkFfVUJhOUNmSGozSU1NbFZzZTlZelI4Y2VYallIcFdKd0JPMlN2VU5iT042YkVnYi1Sb2llMFJ4dVNqVi1JczVnS2owSktnQmVlOXc?oc=5,Marianne,2024-02-13
Cabinet Technologia,"Amours en Provence : ""On s'est cachés pendant un an"", comment ils gèrent leur relation amoureuse au travail - La Provence",La Provence,"Sat, 24 Feb 2024 08:00:00 GMT",https://news.google.com/rss/articles/CBMi8AFBVV95cUxQYzB3OU5sa055Z25KTURDYzhqUmdjRTFxSFozOElEN3dLNGhvQjkzeC1qVnUzcTVFckJETi0yejFNOWUyNldXdzFuOUQyczdOMnNvWjNrQ050dndFWVc3Zy0zZ2R5RHZDb21RTm9MbFNWWUdLRFhUaVBNa3pST2FPaFo3SlhPekhXMmRYNHQ0VXF0UkVDcDV2UVVDTk40ejdZRmU2QUp3WWdxS2xjZnBpRVNMTVRnTVdHSUlXWUw3b3FSeDVNN0ZzYk9WRTdaUkdzdnJKZ21LNEdwRVJ5SGJXdHhEbUFLU19yOFZ4bU4wa0M?oc=5,,La Provence,2024,,https://news.google.com/rss/articles/CBMi8AFBVV95cUxQYzB3OU5sa055Z25KTURDYzhqUmdjRTFxSFozOElEN3dLNGhvQjkzeC1qVnUzcTVFckJETi0yejFNOWUyNldXdzFuOUQyczdOMnNvWjNrQ050dndFWVc3Zy0zZ2R5RHZDb21RTm9MbFNWWUdLRFhUaVBNa3pST2FPaFo3SlhPekhXMmRYNHQ0VXF0UkVDcDV2UVVDTk40ejdZRmU2QUp3WWdxS2xjZnBpRVNMTVRnTVdHSUlXWUw3b3FSeDVNN0ZzYk9WRTdaUkdzdnJKZ21LNEdwRVJ5SGJXdHhEbUFLU19yOFZ4bU4wa0M?oc=5,La Provence,2024-02-24
Cabinet Technologia,"Tennis : entre excuses et promesses, Gilles Moretton essaie d’éteindre le « chaos social » à la fédération - Le Parisien",Le Parisien,"Fri, 01 Mar 2024 08:00:00 GMT",https://news.google.com/rss/articles/CBMijAJBVV95cUxOQ1hWUDhoVmZvTlFzZWJxNWMyNWtRTHpxOUNUNFV5amY4V0w3bW1kUi1GcnBMemx5UVRjemc5SlJuMktsbXRfd2k2aEVxWUVwaHNSVmVhYklWTFRCNHdxLUFJUjNhMDJHTmFEWHNBcnFJcXBwUVNGWURuTEozZUprSU1mWk82OVZwYXdid3pJb05LdEJ6V0dPRXpjYjQwdktmSlc3TUE4S29sRkJweE1LdHl2b3l2SGkzaDQ4dlRUTnBQbUo2SHVRaW1mTFNaQ0E4ZFNxT1VjWi1ZR2M1LWphM24xcmFLR1NlM2h3R1RJbGdWR2NqclBmbjQ1OXZpSjBsLW5KRlM5cjlnOG5T?oc=5,,Le Parisien,2024,,https://news.google.com/rss/articles/CBMijAJBVV95cUxOQ1hWUDhoVmZvTlFzZWJxNWMyNWtRTHpxOUNUNFV5amY4V0w3bW1kUi1GcnBMemx5UVRjemc5SlJuMktsbXRfd2k2aEVxWUVwaHNSVmVhYklWTFRCNHdxLUFJUjNhMDJHTmFEWHNBcnFJcXBwUVNGWURuTEozZUprSU1mWk82OVZwYXdid3pJb05LdEJ6V0dPRXpjYjQwdktmSlc3TUE4S29sRkJweE1LdHl2b3l2SGkzaDQ4dlRUTnBQbUo2SHVRaW1mTFNaQ0E4ZFNxT1VjWi1ZR2M1LWphM24xcmFLR1NlM2h3R1RJbGdWR2NqclBmbjQ1OXZpSjBsLW5KRlM5cjlnOG5T?oc=5,Le Parisien,2024-03-01
Cabinet Technologia,Tennis: la défense de Moretton face aux remous internes à la FFT - RMC Sport,RMC Sport,"Fri, 01 Mar 2024 08:00:00 GMT",https://news.google.com/rss/articles/CBMiugFBVV95cUxNdV9va0hBUlE1UGQyWlpMNmM3ckpEVjNiWTZyVjFmWU5Vd3JnOU1zMFlhX0xLTmRfS1RZZlRVRkk4dk9MSUxMa0dLSFhFS1ppRUVFdmtObENWOEJQSGxoM3Y1VGRNYXNQWFdiY3hWTGZtTjRpSFhGZ04xZW93bVRYcmxQYUpwVzdyQTlkZmswYzIwd1ZZak1WOUN1YmRFcHhqVDNlcjZBQWY5UEI1LXI3cFlzWGltWTI2cGfSAb8BQVVfeXFMTmtnSmlHN3N0NnZTb0tMSzRnV0dQYzFNNzB4c0RLX1Bvc1VOMVZKNkRnUmV4bFcwdzZrczktZ1l1TGkyUWJzQkNBVWNTbEptWHR0d1R3YWh6NXJyTkRUZnd0bUs2WDZRMGxwYTM5dWJpR255cEJxVm94T0xYTjdCeHJtbGNneU1FbkZiMTlrV3V3MmJ3WFQ5SE9yaG5RNUlQTkxXUTltc2V4T24zdkNCUjUwYklmcTZ3TzVRSUQ3c1E?oc=5,,RMC Sport,2024,,https://news.google.com/rss/articles/CBMiugFBVV95cUxNdV9va0hBUlE1UGQyWlpMNmM3ckpEVjNiWTZyVjFmWU5Vd3JnOU1zMFlhX0xLTmRfS1RZZlRVRkk4dk9MSUxMa0dLSFhFS1ppRUVFdmtObENWOEJQSGxoM3Y1VGRNYXNQWFdiY3hWTGZtTjRpSFhGZ04xZW93bVRYcmxQYUpwVzdyQTlkZmswYzIwd1ZZak1WOUN1YmRFcHhqVDNlcjZBQWY5UEI1LXI3cFlzWGltWTI2cGfSAb8BQVVfeXFMTmtnSmlHN3N0NnZTb0tMSzRnV0dQYzFNNzB4c0RLX1Bvc1VOMVZKNkRnUmV4bFcwdzZrczktZ1l1TGkyUWJzQkNBVWNTbEptWHR0d1R3YWh6NXJyTkRUZnd0bUs2WDZRMGxwYTM5dWJpR255cEJxVm94T0xYTjdCeHJtbGNneU1FbkZiMTlrV3V3MmJ3WFQ5SE9yaG5RNUlQTkxXUTltc2V4T24zdkNCUjUwYklmcTZ3TzVRSUQ3c1E?oc=5,RMC Sport,2024-03-01
Cabinet Technologia,Télétravail : la grande remise en question - Capital.fr,Capital.fr,"Mon, 04 Mar 2024 08:00:00 GMT",https://news.google.com/rss/articles/CBMijwFBVV95cUxNNkJZdmh5SDNWSkkwRW9YUTFoQjFaTzd4MjBrWEJOdmN5SkExOFNMWUVuLWx5amlYMlVHYjhTNVNnZlVvY3Y0alloQzh6RGVNSGZDXzJjdEU4STJ2ZXFGZUM5aXNhY3B1dG9SN3VmTGt5a3FMOWYyeTlZOGt3TFVzQjc0MzNQLWdhQjNtUkYxYw?oc=5,,Capital.fr,2024,,https://news.google.com/rss/articles/CBMijwFBVV95cUxNNkJZdmh5SDNWSkkwRW9YUTFoQjFaTzd4MjBrWEJOdmN5SkExOFNMWUVuLWx5amlYMlVHYjhTNVNnZlVvY3Y0alloQzh6RGVNSGZDXzJjdEU4STJ2ZXFGZUM5aXNhY3B1dG9SN3VmTGt5a3FMOWYyeTlZOGt3TFVzQjc0MzNQLWdhQjNtUkYxYw?oc=5,Capital.fr,2024-03-04
Cabinet Technologia,"""Nous appelons à une réforme du délit de harcèlement moral au travail"" - Marianne",Marianne,"Wed, 20 Mar 2024 07:00:00 GMT",https://news.google.com/rss/articles/CBMitgFBVV95cUxPOEZIV0Z5SDhvdmx3OGJTWHhDNFZobE5waUM5WUNlRkxMb1V2cFhQNk1IT1BZRTZ3UEVVYk5sMnp2cERuaE9CenpvdGs2QWJNZHhHbjY2WDJtNUhyeFFvdVJucGdCN0phMnJac0dGTjNJc1pJZmlpUUpaLWstRHFyNm9idHNVRHBSZWlTSnVydnQ3SWdFZ0ZHSlc1eGF1ZEU1Y2J5UWdBa1BGSHpONEhCM0tReFlDUQ?oc=5,,Marianne,2024,,https://news.google.com/rss/articles/CBMitgFBVV95cUxPOEZIV0Z5SDhvdmx3OGJTWHhDNFZobE5waUM5WUNlRkxMb1V2cFhQNk1IT1BZRTZ3UEVVYk5sMnp2cERuaE9CenpvdGs2QWJNZHhHbjY2WDJtNUhyeFFvdVJucGdCN0phMnJac0dGTjNJc1pJZmlpUUpaLWstRHFyNm9idHNVRHBSZWlTSnVydnQ3SWdFZ0ZHSlc1eGF1ZEU1Y2J5UWdBa1BGSHpONEhCM0tReFlDUQ?oc=5,Marianne,2024-03-20
Cabinet Technologia,"Procès du déraillement mortel du TGV Est à Eckwersheim: ""une catastrophe de la sous-traitance"", selon un... - BFM Alsace",BFM Alsace,"Thu, 14 Mar 2024 07:00:00 GMT",https://news.google.com/rss/articles/CBMi7gFBVV95cUxNbTRUWkIyUy04NmtlOUhjajJLbnc0MklsZzBPbUcwUXZjX1VodUZSNFY2R2pOQnV2STZCS0RUYXJUbkh5MGs5amN2YUtSb25VbGU4T3FZWG1hT09LaVFOVjh6LXdJeTRsaXlTaUlfemJQaWQxMEloNHBKZGJzenJJNVRZNjVxcTRSamdudjVmYzYxbGVNZjN6RkQ5QVV3c21UQnlwZk1zTVBncGx3MFVtT3JkRkdiTzhlREJqUFZyRlJBVm5UZjBRdHNUU201Z3hwLWZOdUp0WVh4bEZ5N0prQTJnTG1oUnNiS1VzNl9n0gHzAUFVX3lxTE04eVNrRlNfQVZPdkhTRFlxMlEtU0JQSlRrbk1FX1NIYVBzV1pXV1RqdmtSWTJLekpkYTNFNXk2bDdNTnpYbzBZeU50bjZkelRZOC1haUYwYUtxc3ZHUTZhT2VSVHMwTlZCMmdJdjFNMW92UUpRbTZnbElrY2J1aU5hMHNOaXpSakRXNjFtR2ZSRmk4SmdHR2JIYUFfY0szcUVkUngwenVGcEpWZkUyVlYxM0FMNlRIZTkzXzdvVVJvVWY1YW5mX3l4RFA5S2E3Nm9qYWR4RVZqVEc0aTJYcmZsbzk1UVlhNjFvYUFRVmdueXJBNA?oc=5,,BFM Alsace,2024,,https://news.google.com/rss/articles/CBMi7gFBVV95cUxNbTRUWkIyUy04NmtlOUhjajJLbnc0MklsZzBPbUcwUXZjX1VodUZSNFY2R2pOQnV2STZCS0RUYXJUbkh5MGs5amN2YUtSb25VbGU4T3FZWG1hT09LaVFOVjh6LXdJeTRsaXlTaUlfemJQaWQxMEloNHBKZGJzenJJNVRZNjVxcTRSamdudjVmYzYxbGVNZjN6RkQ5QVV3c21UQnlwZk1zTVBncGx3MFVtT3JkRkdiTzhlREJqUFZyRlJBVm5UZjBRdHNUU201Z3hwLWZOdUp0WVh4bEZ5N0prQTJnTG1oUnNiS1VzNl9n0gHzAUFVX3lxTE04eVNrRlNfQVZPdkhTRFlxMlEtU0JQSlRrbk1FX1NIYVBzV1pXV1RqdmtSWTJLekpkYTNFNXk2bDdNTnpYbzBZeU50bjZkelRZOC1haUYwYUtxc3ZHUTZhT2VSVHMwTlZCMmdJdjFNMW92UUpRbTZnbElrY2J1aU5hMHNOaXpSakRXNjFtR2ZSRmk4SmdHR2JIYUFfY0szcUVkUngwenVGcEpWZkUyVlYxM0FMNlRIZTkzXzdvVVJvVWY1YW5mX3l4RFA5S2E3Nm9qYWR4RVZqVEc0aTJYcmZsbzk1UVlhNjFvYUFRVmdueXJBNA?oc=5,BFM Alsace,2024-03-14
